imag_component,real_component,ace_imag,ace_real,ala_imag,ala_real,asc_imag,asc_real,asp_imag,asp_real,cr_imag,cr_real,gaba_imag,gaba_real,glc_imag,glc_real,gln_imag,gln_real,glu_imag,glu_real,gly_imag,gly_real,gpc_imag,gpc_real,gsh_imag,gsh_real,ins_imag,ins_real,lac_imag,lac_real,mac_imag,mac_real,naa_imag,naa_real,naag_imag,naag_real,pcho_imag,pcho_real,pcr_imag,pcr_real,pe_imag,pe_real,tau_imag,tau_real
5.5743095,-6.3655115,1.2171,-0.589222,-0.756668,-0.389665,-0.558437,-0.941767,-0.410508,-0.157458,-0.552431,-0.434202,0.0114983,-0.525287,0.201059,0.289335,0.496679,-0.311254,0.0441482,-0.607753,0.407405,0.766081,-2.53869,-3.1918,-2.63118,0.749225,0.216978,-0.363885,1.07793,-0.503044,0.012767,-0.0111575,-0.0531964,1.16364,0.0707034,-1.45742,-0.0492881,-4.06851,-0.12874,-1.22573,-0.343149,-0.524414,0.167748,0.85074
-0.50936651,-4.6742883,1.3435,0.124807,-0.364562,-0.841083,-0.421693,-0.974333,-0.352547,-0.239241,-0.258692,-0.48872,0.214863,-0.513175,0.147923,0.331031,0.472817,-0.0184816,0.302298,-0.60152,0.236193,0.863002,-1.57184,-3.72238,-2.71218,-0.0587494,0.288602,-0.27764,0.974076,0.275244,0.0219985,0.0104707,-0.654636,1.03036,0.664949,-1.30017,1.0638,-3.89795,0.230745,-1.32864,-0.229719,-0.554841,-0.052879,0.893589
4.6573841,-7.3448633,1.07931,0.795561,0.220706,-0.980798,-0.307256,-0.994789,-0.291283,-0.30762,0.0062312,-0.441752,0.404032,-0.425632,0.0645593,0.350709,0.304714,0.205295,0.533977,-0.491805,0.0254514,0.910725,-0.521751,-3.97918,-2.50108,-0.83968,0.316078,-0.188658,0.417878,0.807198,0.008203,0.0296955,-1.12918,0.601821,1.11364,-0.894066,2.06584,-3.43947,0.605483,-1.32736,-0.134955,-0.569367,-0.298776,0.868459
-1.9031992,-2.9978917,0.511305,1.22527,0.790009,-0.758438,-0.199018,-1.0225,-0.217271,-0.373135,0.225263,-0.320501,0.558709,-0.273725,-0.026755,0.328263,0.0540014,0.295021,0.709192,-0.30529,-0.196324,0.887992,0.549576,-3.96324,-2.02381,-1.49025,0.316905,-0.12078,-0.341215,0.868526,-0.0162445,0.0285317,-1.33425,-0.0291508,1.32649,-0.340639,2.8982,-2.74723,0.977888,-1.23085,-0.0456376,-0.586166,-0.535368,0.758319
1.751899,-0.32338851,-0.184913,1.29811,1.14468,-0.245631,-0.0726226,-1.05405,-0.115305,-0.427352,0.393947,-0.140153,0.66257,-0.065301,-0.0955322,0.267498,-0.19371,0.233237,0.813333,-0.0662395,-0.392318,0.798839,1.58657,-3.67531,-1.34351,-1.91537,0.317827,-0.0748462,-0.970154,0.437707,-0.0293568,0.0068454,-1.18997,-0.699589,1.27195,0.238127,3.52299,-1.87214,1.33668,-1.03679,0.0594482,-0.60177,-0.721082,0.573232
-1.991008,-8.6217621,-0.807289,1.01044,1.15831,0.390193,0.0830955,-1.06561,0.0158397,-0.445785,0.502265,0.0956904,0.692331,0.191016,-0.124704,0.193709,-0.363108,0.0521284,0.834026,0.206051,-0.539325,0.670158,2.52497,-3.11783,-0.563844,-2.04613,0.333368,-0.0308479,-1.19666,-0.297932,-0.0181022,-0.0169684,-0.714954,-1.21957,0.971311,0.72632,3.90659,-0.860094,1.65922,-0.734047,0.188463,-0.593491,-0.829782,0.347496
-6.3184513,-1.205363,-1.19043,0.459807,0.816386,0.938589,0.254732,-1.03129,0.153751,-0.4061,0.525725,0.379551,0.617129,0.471545,-0.122186,0.135275,-0.414006,-0.186682,0.755148,0.487,-0.63962,0.533222,3.2864,-2.31109,0.182334,-1.86415,0.354348,0.0339723,-0.923552,-1.02744,0.0097563,-0.0206899,-0.0300814,-1.43326,0.487137,1.02897,4.01187,0.235152,1.90367,-0.319899,0.325505,-0.537659,-0.863002,0.120615
-5.0554147,0.62387269,-1.24653,-0.195214,0.224189,1.21287,0.411646,-0.94346,0.26125,-0.307703,0.434142,0.683256,0.413864,0.726628,-0.113716,0.103221,-0.345112,-0.420238,0.565592,0.736065,-0.71406,0.403101,3.79076,-1.30986,0.762933,-1.41754,0.355068,0.124982,-0.263203,-1.45144,0.0303685,0.0028694,0.676349,-1.27284,-0.0854574,1.08127,3.80746,1.33786,2.01948,0.181818,0.438281,-0.429771,-0.843259,-0.0839232
-8.8585588,-1.7895993,-0.97643,-0.783378,-0.422404,1.11421,0.526488,-0.819739,0.308033,-0.177425,0.212431,0.954794,0.0903701,0.886619,-0.122465,0.0841452,-0.179839,-0.603095,0.276937,0.899226,-0.781941,0.271395,3.98061,-0.205395,1.08516,-0.814319,0.313635,0.223385,0.51846,-1.40547,0.0223291,0.0380537,1.20975,-0.781402,-0.626794,0.860175,3.28847,2.34988,1.97007,0.716792,0.498898,-0.291142,-0.793918,-0.266605
-5.4585483,5.5665709,-0.457524,-1.16069,-0.899876,0.672458,0.593451,-0.691239,0.289484,-0.05625,-0.122089,1.13374,-0.300441,0.886985,-0.150909,0.0517859,0.0516969,-0.709021,-0.0649746,0.928064,-0.843057,0.117553,3.8418,0.892131,1.1238,-0.191177,0.229964,0.298046,1.11818,-0.919582,-0.0153549,0.0564561,1.43079,-0.095208,-1.00868,0.398978,2.49306,3.16864,1.75232,1.21554,0.502281,-0.156826,-0.721082,-0.441247
-9.3815552,4.3236329,0.179196,-1.23643,-1.0375,0.0446114,0.630505,-0.581087,0.22885,0.02383,-0.51952,1.17599,-0.668854,0.700168,-0.178689,-0.0116404,0.320758,-0.721473,-0.387044,0.805121,-0.87568,-0.0700705,3.40629,1.88133,0.923804,0.329371,0.127749,0.32705,1.31822,-0.19483,-0.0597175,0.0381148,1.29259,0.604267,-1.12403,-0.205122,1.50134,3.71427,1.39881,1.61871,0.468465,-0.0537103,-0.611209,-0.61455
-4.9224429,9.553722,0.775684,-0.988465,-0.786568,-0.536285,0.664056,-0.489342,0.16123,0.0563914,-0.915722,1.07131,-0.91854,0.354991,-0.178014,-0.100535,0.595197,-0.626463,-0.614371,0.558524,-0.852033,-0.279613,2.73568,2.69086,0.576184,0.672819,0.0388383,0.31278,1.06569,0.485687,-0.0787758,-0.0119002,0.843004,1.14568,-0.923774,-0.803603,0.41533,3.94917,0.961283,1.89576,0.42718,0.0149741,-0.446061,-0.772004
6.1986354,11.288134,1.17698,-0.47084,-0.247321,-0.848416,0.707715,-0.395652,0.111186,0.0590625,-1.25715,0.84204,-0.983531,-0.0692933,-0.134921,-0.188755,0.831131,-0.417465,-0.700501,0.254566,-0.759542,-0.478849,1.89725,3.28237,0.181083,0.822508,-0.018273,0.279177,0.482346,0.86968,-0.0545717,-0.0645195,0.199184,1.40906,-0.443979,-1.23417,-0.668105,3.87831,0.48721,2.04542,0.396435,0.0673843,-0.223303,-0.881377
5.7155909,5.9281997,1.2669,0.189726,0.363951,-0.771359,0.751296,-0.277489,0.0802357,0.0559149,-1.51577,0.525123,-0.852003,-0.47194,-0.0602861,-0.248037,0.974323,-0.109818,-0.644616,-0.0287582,-0.611769,-0.633915,0.948733,3.63684,-0.182163,0.805449,-0.0496998,0.253374,-0.191008,0.827905,0.0025028,-0.0857059,-0.488604,1.34397,0.194716,-1.37273,-1.67464,3.53227,0.0056666,2.0797,0.371206,0.125144,0.0332975,-0.911598
4.5097566,1.3794938,1.00463,0.816286,0.799354,-0.339073,0.768332,-0.130053,0.0527553,0.057608,-1.68531,0.15116,-0.565192,-0.766486,0.0177344,-0.268073,0.976881,0.248334,-0.486098,-0.23181,-0.440721,-0.72966,-0.059519,3.738,-0.465581,0.667756,-0.0788635,0.245593,-0.688734,0.395394,0.0592183,-0.06001,-1.06922,0.969161,0.821082,-1.17754,-2.55146,2.94683,-0.468776,2.00518,0.330575,0.193674,0.282331,-0.853068
6.1758654,0.44573278,0.448653,1.2264,0.881023,0.271032,0.73639,0.0273156,0.0147579,0.0544225,-1.76426,-0.264121,-0.195293,-0.904617,0.0740722,-0.263111,0.821596,0.581647,-0.281733,-0.329878,-0.27628,-0.776473,-1.07019,3.56757,-0.645757,0.456394,-0.12635,0.242492,-0.817625,-0.247285,0.0813932,-0.0019955,-1.41475,0.364029,1.26866,-0.704327,-3.25307,2.15426,-0.919597,1.81661,0.257587,0.25588,0.486052,-0.724234
5.4200512,3.5050494,-0.248405,1.28995,0.574754,0.810843,0.654755,0.163093,-0.0296469,0.027161,-1.74068,-0.710971,0.18218,-0.879044,0.104528,-0.260144,0.537757,0.81192,-0.0813677,-0.329374,-0.128186,-0.798668,-2.00755,3.11712,-0.71258,0.215134,-0.192332,0.218842,-0.525401,-0.84236,0.0568427,0.0532694,-1.44063,-0.342987,1.42862,-0.0851205,-3.72884,1.19133,-1.31431,1.5077,0.156462,0.284096,0.629058,-0.559528
5.7192167,-1.4250741,-0.881036,0.978243,0.0020444,1.06427,0.546102,0.254895,-0.0573502,-0.032961,-1.59203,-1.16799,0.506008,-0.710728,0.127559,-0.277739,0.195592,0.889444,0.0833532,-0.251027,0.0160277,-0.813431,-2.7818,2.40769,-0.666062,-0.0105967,-0.254936,0.158562,0.080473,-1.14905,0.0031648,0.0737952,-1.12566,-0.992006,1.27789,0.518242,-3.92525,0.115528,-1.60595,1.09023,0.053806,0.261249,0.720878,-0.387695
5.1497009,-7.7522277,-1.25746,0.380905,-0.613904,0.933799,0.440894,0.304087,-0.0420543,-0.111315,-1.30094,-1.59151,0.731927,-0.434335,0.168829,-0.311544,-0.120198,0.813162,0.194066,-0.115198,0.175878,-0.816394,-3.30985,1.50099,-0.523422,-0.17247,-0.285817,0.0690205,0.770072,-1.03315,-0.0451429,0.0516603,-0.527776,-1.4217,0.874817,0.963699,-3.80395,-0.986442,-1.75095,0.605497,-0.0173973,0.195175,0.781163,-0.216619
2.1676793,-6.9590761,-1.26576,-0.321183,-1.04179,0.473657,0.356312,0.33272,0.0250226,-0.174497,-0.875382,-1.92249,0.827758,-0.0927289,0.240292,-0.33744,-0.34354,0.627577,0.234256,0.0598182,0.357317,-0.784785,-3.54058,0.491721,-0.327029,-0.229888,-0.271137,-0.0223021,1.27438,-0.521321,-0.0607149,0.0066572,0.216405,-1.51142,0.330879,1.16214,-3.3634,-2.00819,-1.73152,0.117648,-0.0391897,0.115165,0.819219,-0.0356494
1.4611883,-7.5892397,-0.911249,-0.917652,-1.13253,-0.140857,0.285583,0.365229,0.12538,-0.189974,-0.357164,-2.10826,0.77301,0.259925,0.329704,-0.32991,-0.448189,0.399017,0.185239,0.248028,0.542532,-0.695717,-3.46814,-0.516387,-0.14057,-0.16885,-0.22207,-0.0863719,1.38833,0.202372,-0.0409945,-0.0294021,0.918557,-1.2233,-0.223866,1.08754,-2.64839,-2.84837,-1.56635,-0.30854,-0.0195099,0.0531773,0.823725,0.16696
-3.0655324,-8.5718564,-0.309698,-1.23921,-0.869026,-0.688826,0.205688,0.408819,0.222242,-0.146636,0.188783,-2.12471,0.568449,0.55675,0.408517,-0.281671,-0.446808,0.186529,0.0361124,0.406808,0.698109,-0.545706,-3.12527,-1.43631,-0.0288499,-0.015536,-0.166897,-0.112425,1.05597,0.862224,-0.0074945,-0.0357524,1.39072,-0.624372,-0.667997,0.770645,-1.73942,-3.43606,-1.30179,-0.630968,0.0154367,0.0236866,0.770592,0.385349
-0.17209696,-2.7508843,0.357739,-1.20808,-0.360641,-0.988137,0.0974666,0.447409,0.282214,-0.0612776,0.698234,-1.9839,0.249268,0.728907,0.452174,-0.209732,-0.372546,0.0244547,-0.198849,0.481511,0.795549,-0.356529,-2.56252,-2.20995,-0.0298689,0.16839,-0.13064,-0.114181,0.400893,1.19903,0.0120858,-0.0162186,1.50537,0.126516,-0.905847,0.287615,-0.72827,-3.74171,-0.989565,-0.839471,0.0413624,0.0170774,0.64297,0.590903
1.0599188,5.0601257,0.905663,-0.851539,0.207272,-0.955381,-0.0371975,0.453677,0.294046,0.0335936,1.12884,-1.72234,-0.111692,0.729057,0.457475,-0.143297,-0.258223,-0.0761998,-0.470208,0.425957,0.828832,-0.162908,-1.82864,-2.80189,-0.135967,0.310481,-0.117604,-0.117889,-0.316592,1.07913,0.0049041,0.0061956,1.2381,0.826762,-0.880469,-0.25083,0.304748,-3.76846,-0.666515,-0.946136,0.0533097,0.0111739,0.448117,0.745144
3.1567411,2.729234,1.19642,-0.280762,0.642833,-0.624137,-0.174184,0.410054,0.271248,0.111429,1.46522,-1.37916,-0.420278,0.555703,0.443949,-0.102696,-0.127193,-0.114495,-0.70247,0.227853,0.815904,0.0088234,-0.965526,-3.18319,-0.297071,0.359934,-0.109893,-0.141366,-0.804181,0.556471,-0.0184516,0.008619,0.673744,1.29467,-0.587738,-0.713358,1.29819,-3.53294,-0.349771,-0.965631,0.0672088,-0.0082188,0.218064,0.821431
0.76827963,2.6747096,1.16803,0.349068,0.809847,-0.123627,-0.282872,0.322742,0.237441,0.16678,1.70669,-0.980036,-0.593553,0.261851,0.438268,-0.0852546,0.001308,-0.0887176,-0.821131,-0.0777997,0.78317,0.15513,-0.0189222,-3.32105,-0.445527,0.30921,-0.0828641,-0.179935,-0.86203,-0.144135,-0.0337564,-0.0134973,-0.0262306,1.42383,-0.0884238,-0.972237,2.20023,-3.05125,-0.0486332,-0.901327,0.104623,-0.0336401,-0.0068024,0.81953
-1.9046645,-4.4865388,0.837878,0.879476,0.66601,0.368388,-0.346934,0.218155,0.206176,0.213144,1.8491,-0.537802,-0.592601,-0.061098,0.453588,-0.0687151,0.101838,0.0019143,-0.783444,-0.417908,0.744839,0.292142,0.946683,-3.18443,-0.528178,0.192618,-0.0256568,-0.209895,-0.471539,-0.720225,-0.0231997,-0.0432071,-0.678654,1.20644,0.493031,-0.938768,2.95408,-2.34074,0.218346,-0.74782,0.172521,-0.0397453,-0.199325,0.762383
5.1562366,2.7675622,0.291233,1.18077,0.271489,0.682082,-0.374521,0.124482,0.170832,0.266052,1.87629,-0.0672758,-0.437177,-0.318304,0.479456,-0.0295142,0.140848,0.145105,-0.595096,-0.709322,0.692781,0.437655,1.84406,-2.76288,-0.527172,0.0643476,0.0488553,-0.206797,0.19413,-0.922117,0.0100289,-0.0557297,-1.13149,0.721795,0.993348,-0.598943,3.49327,-1.43506,0.41638,-0.507252,0.253705,-0.0017948,-0.356601,0.67779
6.2831709,0.64306089,-0.337358,1.17544,-0.230818,0.707634,-0.390241,0.0523047,0.112187,0.325113,1.76858,0.399289,-0.193745,-0.447224,0.489907,0.0380164,0.0891102,0.305247,-0.303742,-0.889846,0.604512,0.592196,2.57733,-2.08458,-0.459331,-0.0290189,0.112276,-0.164631,0.844948,-0.661559,0.0437902,-0.0383962,-1.29619,0.102226,1.25775,-0.0307753,3.75401,-0.398746,0.504869,-0.205697,0.315451,0.0850753,-0.492779,0.578918
4.3971843,-5.2395943,-0.888575,0.855754,-0.6587,0.431442,-0.415097,-0.0111297,0.0175636,0.369438,1.52201,0.810315,0.0556965,-0.435586,0.463546,0.116103,-0.0584853,0.427583,0.0248829,-0.93521,0.463117,0.7337,3.06752,-1.21915,-0.358549,-0.064749,0.140882,-0.101329,1.20074,-0.0483893,0.0539465,-0.0011344,-1.15551,-0.504934,1.19361,0.6111,3.69809,0.672806,0.45882,0.104671,0.330146,0.200393,-0.619762,0.458243
3.8129155,-0.88600131,-1.21158,0.2934,-0.849261,-0.0542228,-0.449644,-0.089781,-0.103564,0.370516,1.16335,1.11045,0.245795,-0.314551,0.400387,0.175848,-0.270696,0.458787,0.332353,-0.855396,0.273888,0.830025,3.27385,-0.261189,-0.256027,-0.042107,0.132549,-0.0463781,1.11136,0.660868,0.033137,0.0304869,-0.755243,-0.966729,0.806484,1.14269,3.33089,1.67175,0.285898,0.361514,0.292625,0.3109,-0.730988,0.299174
1.1457727,1.0791124,-1.20496,-0.367332,-0.717726,-0.575874,-0.473107,-0.198125,-0.220094,0.313144,0.748129,1.26389,0.344409,-0.135356,0.322688,0.198099,-0.486795,0.372897,0.579977,-0.677759,0.0649135,0.859957,3.19771,0.695842,-0.171911,0.0307983,0.107658,-0.0198845,0.616336,1.17681,-0.0030923,0.0344099,-0.190571,-1.18405,0.200554,1.41169,2.70162,2.50484,0.0263298,0.516683,0.221426,0.391782,-0.801017,0.0960979
0.52269085,2.7222771,-0.854465,-0.940884,-0.295414,-0.936324,-0.459098,-0.327662,-0.296386,0.208652,0.341419,1.26953,0.349103,0.0538508,0.259151,0.187106,-0.641297,0.185893,0.745246,-0.431786,-0.12897,0.826961,2.86847,1.5791,-0.120862,0.14749,0.0933447,-0.01883,-0.079963,1.2998,-0.0275838,0.0088317,0.408773,-1.10676,-0.457273,1.3463,1.88528,3.11289,-0.264843,0.552888,0.143297,0.440788,-0.801516,-0.132871
-1.2869449,4.2939402,-0.249614,-1.25411,0.272664,-0.988953,-0.395983,-0.450881,-0.313785,0.0901885,-0.00629,1.15747,0.27272,0.218075,0.224441,0.166694,-0.692571,-0.0513554,0.811668,-0.146007,-0.286937,0.755391,2.32286,2.33862,-0.122087,0.301325,0.103047,-0.0208131,-0.701152,0.99743,-0.0217363,-0.0262122,0.898536,-0.747584,-0.992944,0.972326,0.958442,3.47182,-0.541052,0.482126,0.072882,0.474929,-0.721688,-0.350633
-2.748465,-2.4532303,0.435153,-1.20558,0.777091,-0.700019,-0.296483,-0.539715,-0.281012,-0.0068287,-0.272428,0.969876,0.132293,0.331832,0.209454,0.161933,-0.638135,-0.277855,0.765213,0.144509,-0.412172,0.672129,1.59348,2.93479,-0.200832,0.473831,0.126779,-0.0023044,-1.01475,0.407339,0.0106477,-0.0436568,1.1502,-0.189557,-1.27619,0.396039,-0.0154649,3.57797,-0.777279,0.328595,0.0030035,0.5127,-0.57772,-0.520309
-3.5512632,0.34887206,0.994103,-0.805366,1.02539,-0.169363,-0.189236,-0.584558,-0.226056,-0.0650249,-0.457202,0.740138,-0.0507161,0.372113,0.189593,0.180194,-0.508297,-0.44947,0.60327,0.39172,-0.523848,0.587574,0.713822,3.32444,-0.375966,0.625463,0.139412,0.0424937,-0.920975,-0.228445,0.0462969,-0.0294131,1.0886,0.423978,-1.24912,-0.234172,-0.9836,3.43137,-0.965353,0.109909,-0.0871955,0.555675,-0.404002,-0.624935
0.24300039,6.9617702,1.25969,-0.175198,0.922162,0.404843,-0.0987229,-0.599534,-0.175918,-0.0916494,-0.566077,0.484892,-0.24294,0.319531,0.144681,0.20593,-0.344301,-0.551938,0.349534,0.540897,-0.63746,0.490291,-0.26643,3.45965,-0.640899,0.700822,0.120553,0.0964917,-0.481946,-0.664027,0.0598629,0.0074647,0.723089,0.92339,-0.929119,-0.768263,-1.88993,3.03089,-1.09747,-0.169097,-0.21262,0.583769,-0.23254,-0.67329
5.8129887,8.4598945,1.15911,0.493244,0.511106,0.805814,-0.0287152,-0.610147,-0.139406,-0.107355,-0.59479,0.213024,-0.396299,0.170292,0.0753435,0.213045,-0.17678,-0.594336,0.0607166,0.551025,-0.748633,0.359211,-1.27047,3.30264,-0.952706,0.649839,0.0709155,0.132141,0.112704,-0.742447,0.0425442,0.0420189,0.154636,1.16461,-0.395286,-1.08451,-2.6648,2.38546,-1.15279,-0.505997,-0.366236,0.567987,-0.075765,-0.687923
5.6932562,6.1709474,0.734383,1.00447,-0.0424762,0.8879,0.0383235,-0.632736,-0.105516,-0.126464,-0.529195,-0.0574402,-0.458948,-0.0499755,0.0034445,0.185408,-0.0182959,-0.591281,-0.185304,0.418124,-0.832864,0.18394,-2.19989,2.84722,-1.24055,0.453531,0.0127041,0.131999,0.623581,-0.447961,0.0079696,0.0522909,-0.451112,1.07924,0.230547,-1.10766,-3.22993,1.53167,-1.09913,-0.883076,-0.519128,0.491203,0.074769,-0.68482
7.2659981,5.4830109,0.120474,1.22146,-0.521675,0.635458,0.125544,-0.661352,-0.0578669,-0.144195,-0.360238,-0.289786,-0.397692,-0.284151,-0.0437587,0.129927,0.128066,-0.54905,-0.317555,0.185258,-0.861482,-0.0224083,-2.95654,2.13116,-1.43164,0.137687,-0.0262624,0.101839,0.850735,0.0954506,-0.0189178,0.0354851,-0.917774,0.699859,0.803312,-0.820835,-3.51863,0.54268,-0.910112,-1.25762,-0.636888,0.361354,0.233431,-0.660273
4.4385787,3.8940392,-0.505005,1.10063,-0.748214,0.164561,0.241726,-0.671965,0.0066055,-0.14073,-0.102151,-0.43597,-0.21858,-0.460347,-0.0537303,0.072263,0.254413,-0.465965,-0.301592,-0.0700319,-0.821834,-0.227752,-3.46816,1.22951,-1.48054,-0.235421,-0.032714,0.0663912,0.703982,0.673466,-0.0212384,0.0091448,-1.11729,0.147627,1.17808,-0.274396,-3.49891,-0.481367,-0.585285,-1.56976,-0.700288,0.207108,0.401227,-0.594893
-0.73647969,-4.2884922,-0.976739,0.691925,-0.651816,-0.330771,0.372208,-0.640783,0.069735,-0.0989008,0.201153,-0.457352,0.0292601,-0.52114,-0.0378367,0.038404,0.342105,-0.344882,-0.153394,-0.265856,-0.726485,-0.399732,-3.70227,0.232416,-1.38454,-0.593022,-0.0171547,0.0509434,0.233484,1.0598,-0.0028858,-0.0033269,-1.00883,-0.412168,1.24145,0.413024,-3.1842,-1.43762,-0.158344,-1.76436,-0.714988,0.0592648,0.557342,-0.471545
6.9288776,-10.083082,-1.1818,0.113007,-0.289951,-0.660358,0.48763,-0.562773,0.10171,-0.0216868,0.48811,-0.344665,0.271831,-0.448957,-0.0226809,0.0360267,0.370547,-0.205345,0.0704464,-0.347187,-0.604523,-0.524612,-3.66099,-0.778475,-1.17705,-0.879819,-0.005243,0.0627071,-0.387886,1.09826,0.0151473,0.0085902,-0.643026,-0.825934,0.947478,1.07114,-2.6244,-2.24523,0.313581,-1.81258,-0.703331,-0.0682211,0.668377,-0.293348
2.5846388,-9.0135443,-1.078,-0.486479,0.185323,-0.710095,0.563912,-0.456374,0.0814451,0.0643617,0.703041,-0.123055,0.441402,-0.272281,-0.0301797,0.0496625,0.334327,-0.0828666,0.299399,-0.301356,-0.481542,-0.612372,-3.36302,-1.74054,-0.905415,-1.07181,-0.0179142,0.0859905,-0.925777,0.762234,0.0119212,0.0339142,-0.135011,-0.995113,0.34424,1.51766,-1.88406,-2.8559,0.772691,-1.71888,-0.68477,-0.183507,0.708649,-0.087742
-2.6464163,-0.087299597,-0.695128,-0.95828,0.592893,-0.476347,0.598387,-0.350828,0.0126115,0.12315,0.815759,0.16139,0.502793,-0.0491768,-0.0614487,0.053233,0.254496,-0.0129258,0.475992,-0.151926,-0.363404,-0.684398,-2.82792,-2.60366,-0.60887,-1.17052,-0.0553096,0.09473,-1.17118,0.169764,-0.0161441,0.0485802,0.376827,-0.893525,-0.425987,1.61332,-1.02293,-3.24631,1.18002,-1.50973,-0.659977,-0.30485,0.676464,0.106875
0.38272831,0.6101781,-0.126364,-1.18348,0.789702,-0.05525,0.609983,-0.265735,-0.0768098,0.130732,0.824781,0.463938,0.460429,0.160974,-0.0966209,0.030376,0.17313,-0.0098878,0.568598,0.0609105,-0.235871,-0.753365,-2.07457,-3.31577,-0.310356,-1.18583,-0.0966374,0.0728065,-1.02352,-0.455673,-0.0512989,0.0345947,0.767473,-0.56057,-1.16143,1.31179,-0.0910865,-3.40168,1.5192,-1.2133,-0.610731,-0.440845,0.594245,0.262301
-10.476966,-3.2674212,0.487532,-1.09709,0.714679,0.400647,0.623411,-0.19825,-0.151392,0.0890672,0.743809,0.756736,0.344836,0.319993,-0.110629,-0.0128598,0.132469,-0.0561907,0.567192,0.298146,-0.0801795,-0.810703,-1.13404,-3.81546,-0.0241208,-1.12261,-0.115996,0.0267225,-0.537005,-0.869571,-0.0672207,-0.0050801,0.94781,-0.0822904,-1.66184,0.681343,0.860787,-3.30542,1.78412,-0.845826,-0.515621,-0.57829,0.492479,0.374004
-10.726392,3.474612,0.984615,-0.708621,0.399773,0.736951,0.649414,-0.127507,-0.189368,0.0220937,0.583301,1.02768,0.190522,0.415732,-0.0929086,-0.0525391,0.151814,-0.110734,0.471573,0.527261,0.107507,-0.831249,-0.0650786,-4.04077,0.231172,-0.981012,-0.102115,-0.0189458,0.0935337,-0.906295,-0.0490664,-0.0472067,0.875078,0.428432,-1.79241,-0.113836,1.76762,-2.94446,1.9622,-0.414041,-0.369507,-0.687235,0.389554,0.457269
-4.2303295,1.175373,1.22088,-0.110821,-0.0477359,0.844665,0.676063,-0.0328085,-0.192819,-0.0424768,0.34197,1.26576,0.0211633,0.450667,-0.0560433,-0.0651051,0.21776,-0.131919,0.285257,0.716306,0.307714,-0.791578,1.04249,-3.9504,0.427489,-0.768403,-0.0670319,-0.0398442,0.607917,-0.552835,-0.0053745,-0.0645708,0.558421,0.849627,-1.52442,-0.866108,2.54724,-2.32662,2.02793,0.0693645,-0.191812,-0.739686,0.282506,0.52945
-4.6186034,1.3006077,1.11549,0.534596,-0.481184,0.689916,0.677649,0.0882972,-0.180167,-0.0917983,0.0147722,1.44647,-0.149611,0.426899,-0.026799,-0.0455106,0.294412,-0.100275,0.0210741,0.827899,0.486902,-0.688157,2.08261,-3.54331,0.536675,-0.510617,-0.0371593,-0.0300096,0.789426,0.0392394,0.0370395,-0.0458965,0.0624106,1.07042,-0.937727,-1.38816,3.11479,-1.49622,1.95306,0.571007,-0.0170733,-0.728059,0.155267,0.592179
-3.3452341,7.9140837,0.685423,1.03896,-0.758551,0.322687,0.634418,0.215805,-0.167574,-0.133152,-0.389321,1.53051,-0.306682,0.341023,-0.0263202,-0.0114709,0.34626,-0.0259024,-0.287562,0.824195,0.617546,-0.54156,2.95876,-2.86265,0.547456,-0.250466,-0.0334995,-0.0061661,0.560169,0.614175,0.0520579,-0.0043407,-0.496812,1.01745,-0.188716,-1.56303,3.40704,-0.534462,1.72649,1.03614,0.125398,-0.669621,-0.0022996,0.627246
0.81675811,2.0976754,0.0503654,1.24682,-0.78593,-0.136417,0.548167,0.32012,-0.154028,-0.18248,-0.834524,1.47894,-0.424361,0.192752,-0.0544618,0.0093838,0.357882,0.0631332,-0.582742,0.684024,0.694077,-0.383531,3.60542,-1.98109,0.476289,-0.0315009,-0.0559919,0.0050728,0.0180554,0.921451,0.0328855,0.0318967,-0.971598,0.682695,0.538401,-1.36553,3.40129,0.458432,1.36897,1.40494,0.227757,-0.593676,-0.179498,0.609377
1.4504992,1.990555,-0.600697,1.09142,-0.550735,-0.53095,0.441906,0.382293,-0.121824,-0.245725,-1.26194,1.27465,-0.470444,-0.0011577,-0.0900613,-0.0002542,0.337585,0.141851,-0.794701,0.421579,0.732851,-0.236603,3.99267,-0.977185,0.36169,0.122736,-0.0837891,-0.012611,-0.604373,0.825441,-0.0034914,0.0399676,-1.2216,0.139186,1.0771,-0.855977,3.11692,1.38914,0.930839,1.63573,0.303914,-0.521203,-0.345782,0.526205
5.7677243,4.4500839,-1.07189,0.620711,-0.132788,-0.719662,0.343856,0.406389,-0.0521451,-0.308015,-1.60917,0.934829,-0.422751,-0.201378,-0.106887,-0.0350017,0.304341,0.20321,-0.868008,0.0917899,0.756424,-0.101535,4.11422,0.0816145,0.243793,0.218949,-0.0911983,-0.052928,-1.04189,0.364321,-0.0293512,0.0186293,-1.1611,-0.469631,1.3096,-0.157881,2.59946,2.18957,0.473227,1.71951,0.37409,-0.452224,-0.467314,0.390196
